block_size,call_idx,ckdsl_compile_backend,ckdsl_kernel_name,ckdsl_latency_ms,ckdsl_policy,ckdsl_tflops,dtype,head_size,iterations,max_seqlen_k,max_seqlen_q,num_seqs,shape_signature,sliding_window,speedup_triton_over_ckdsl,total_q,triton_kernel_name,triton_latency_ms,triton_tflops,warmup
32,8295,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_w4_mw32_mfma32_stqk_s1_mask1_hlpv_skipqreg_mlim_fastkvdesc,0.5496202087402344,R4_s1mask_hlpv_combo,232.42717163694502,torch.bfloat16,64,100,1028,1000,229,d64_b32_h64kv8_q1000_k1028_ns229_tq8192_sw0_sc0_sinks1_bfloat16,0,0.8374890442535807,8192,unified_attention_2d,0.4603009033203125,277.5286115463131,10
32,238,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_sw128_w4_mw32_mfma32_stqk,0.207677001953125,R4_fallback,82.72398494984864,torch.bfloat16,64,100,1029,1000,237,d64_b32_h64kv8_q1000_k1029_ns237_tq8192_sw128_sc0_sinks1_bfloat16,128,0.6295940323225317,8192,unified_attention_2d,0.13075220108032226,131.39258109656026,10
32,8330,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_w4_mw32_mfma32_stqk_s1_mask1_hlpv_skipqreg_mlim_fastkvdesc,0.5765920639038086,R4_s1mask_hlpv_combo,221.91461646850948,torch.bfloat16,64,100,1029,1000,237,d64_b32_h64kv8_q1000_k1029_ns237_tq8192_sw0_sc0_sinks1_bfloat16,0,0.8424346915964027,8192,unified_attention_2d,0.4857411575317383,263.42055791646493,10
32,239,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_sw128_w4_mw32_mfma32_stqk,0.209820499420166,R4_fallback,81.87888805658247,torch.bfloat16,64,100,1030,1000,245,d64_b32_h64kv8_q1000_k1030_ns245_tq8192_sw128_sc0_sinks1_bfloat16,128,0.6284866958158877,8192,unified_attention_2d,0.13186939239501952,130.27942930484645,10
32,8365,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_w4_mw32_mfma32_stqk_s1_mask1_hlpv_skipqreg_mlim_fastkvdesc,0.584784927368164,R4_s1mask_hlpv_combo,219.15030545121547,torch.bfloat16,64,100,1030,1000,245,d64_b32_h64kv8_q1000_k1030_ns245_tq8192_sw0_sc0_sinks1_bfloat16,0,0.845772863365477,8192,unified_attention_2d,0.4945952224731445,259.1124815463793,10
32,240,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_sw128_w4_mw32_mfma32_stqk,0.17844364166259766,R4_fallback,96.27616329689013,torch.bfloat16,64,100,1031,1000,253,d64_b32_h64kv8_q1000_k1031_ns253_tq8192_sw128_sc0_sinks1_bfloat16,128,0.6434503407910526,8192,unified_attention_2d,0.11481962203979493,149.62485399965598,10
32,8400,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_w4_mw32_mfma32_stqk_s1_mask1_hlpv_skipqreg_mlim_fastkvdesc,0.4827543258666992,R4_s1mask_hlpv_combo,265.87513319029557,torch.bfloat16,64,100,1031,1000,253,d64_b32_h64kv8_q1000_k1031_ns253_tq8192_sw0_sc0_sinks1_bfloat16,0,0.846576344821837,8192,unified_attention_2d,0.4086883926391602,314.0592514975709,10
32,241,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_sw128_w4_mw32_mfma32_stqk,0.1693905258178711,R4_fallback,101.42166511999505,torch.bfloat16,64,100,1032,1000,261,d64_b32_h64kv8_q1000_k1032_ns261_tq8192_sw128_sc0_sinks1_bfloat16,128,0.6530848304155122,8192,unified_attention_2d,0.11062638282775879,155.29631128542297,10
32,8435,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_w4_mw32_mfma32_stqk_s1_mask1_hlpv_skipqreg_mlim_fastkvdesc,0.4507014846801758,R4_s1mask_hlpv_combo,285.210220213091,torch.bfloat16,64,100,1032,1000,261,d64_b32_h64kv8_q1000_k1032_ns261_tq8192_sw0_sc0_sinks1_bfloat16,0,0.8472358855608132,8192,unified_attention_2d,0.381850471496582,336.6361423941587,10
32,242,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_sw128_w4_mw32_mfma32_stqk,0.17572895050048828,R4_fallback,97.76345408693636,torch.bfloat16,64,100,1033,1000,269,d64_b32_h64kv8_q1000_k1033_ns269_tq8192_sw128_sc0_sinks1_bfloat16,128,0.6527280577619773,8192,unified_attention_2d,0.11470321655273437,149.77669938402835,10
32,8470,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_w4_mw32_mfma32_stqk_s1_mask1_hlpv_skipqreg_mlim_fastkvdesc,0.4618701553344727,R4_s1mask_hlpv_combo,278.72169627148827,torch.bfloat16,64,100,1033,1000,269,d64_b32_h64kv8_q1000_k1033_ns269_tq8192_sw0_sc0_sinks1_bfloat16,0,0.8448983778766629,8192,unified_attention_2d,0.3902333450317383,329.88783452508375,10
32,243,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_sw128_w4_mw32_mfma32_stqk,0.1792608070373535,R4_fallback,95.83728572872118,torch.bfloat16,64,100,1034,1000,276,d64_b32_h64kv8_q1000_k1034_ns276_tq8192_sw128_sc0_sinks1_bfloat16,128,0.6563133051279102,8192,unified_attention_2d,0.11765125274658203,146.02368256124757,10
32,8505,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_w4_mw32_mfma32_stqk_s1_mask1_hlpv_skipqreg_mlim_fastkvdesc,0.4692529678344727,R4_s1mask_hlpv_combo,274.71595688548314,torch.bfloat16,64,100,1034,1000,276,d64_b32_h64kv8_q1000_k1034_ns276_tq8192_sw0_sc0_sinks1_bfloat16,0,0.8452204401445877,8192,unified_attention_2d,0.39662220001220705,325.0228506524154,10
32,244,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_sw128_w4_mw32_mfma32_stqk,0.17798166275024413,R4_fallback,96.52606295800231,torch.bfloat16,64,100,1035,1000,284,d64_b32_h64kv8_q1000_k1035_ns284_tq8192_sw128_sc0_sinks1_bfloat16,128,0.654548557472567,8192,unified_attention_2d,0.11649764060974122,147.46967487136786,10
32,8540,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_w4_mw32_mfma32_stqk_s1_mask1_hlpv_skipqreg_mlim_fastkvdesc,0.479091682434082,R4_s1mask_hlpv_combo,269.4550665044408,torch.bfloat16,64,100,1035,1000,284,d64_b32_h64kv8_q1000_k1035_ns284_tq8192_sw0_sc0_sinks1_bfloat16,0,0.8457169028260861,8192,unified_attention_2d,0.40517593383789063,318.6114237565993,10
32,245,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_sw128_w4_mw32_mfma32_stqk,0.1701568603515625,R4_fallback,100.96489291412954,torch.bfloat16,64,100,1036,1000,292,d64_b32_h64kv8_q1000_k1036_ns292_tq8192_sw128_sc0_sinks1_bfloat16,128,0.6458886328174042,8192,unified_attention_2d,0.10990238189697266,156.31935256967557,10
32,8575,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_w4_mw32_mfma32_stqk_s1_mask1_hlpv_skipqreg_mlim_fastkvdesc,0.49279304504394533,R4_s1mask_hlpv_combo,262.3328202622497,torch.bfloat16,64,100,1036,1000,292,d64_b32_h64kv8_q1000_k1036_ns292_tq8192_sw0_sc0_sinks1_bfloat16,0,0.8542184505453282,8192,unified_attention_2d,0.4209529113769531,307.1027324389656,10
32,246,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_sw128_w4_mw32_mfma32_stqk,0.20786340713500975,R4_fallback,82.64980075517317,torch.bfloat16,64,100,1037,1000,300,d64_b32_h64kv8_q1000_k1037_ns300_tq8192_sw128_sc0_sinks1_bfloat16,128,0.6511326497663018,8192,unified_attention_2d,0.1353466510772705,126.93235515810342,10
32,8610,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_w4_mw32_mfma32_stqk_s1_mask1_hlpv_skipqreg_mlim_fastkvdesc,0.5614564895629883,R4_s1mask_hlpv_combo,230.5726979854894,torch.bfloat16,64,100,1037,1000,300,d64_b32_h64kv8_q1000_k1037_ns300_tq8192_sw0_sc0_sinks1_bfloat16,0,0.8916910270212242,8192,unified_attention_2d,0.5006457138061523,258.57913895998115,10
32,247,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_sw128_w4_mw32_mfma32_stqk,0.20760622024536132,R4_fallback,82.75218904181105,torch.bfloat16,64,100,1038,1000,308,d64_b32_h64kv8_q1000_k1038_ns308_tq8192_sw128_sc0_sinks1_bfloat16,128,0.6504575983653887,8192,unified_attention_2d,0.13503904342651368,127.22149645075825,10
32,8645,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_w4_mw32_mfma32_stqk_s1_mask1_hlpv_skipqreg_mlim_fastkvdesc,0.5632655715942383,R4_s1mask_hlpv_combo,230.13829663528824,torch.bfloat16,64,100,1038,1000,308,d64_b32_h64kv8_q1000_k1038_ns308_tq8192_sw0_sc0_sinks1_bfloat16,0,0.8629790495777739,8192,unified_attention_2d,0.48608638763427736,266.6788918547756,10
32,248,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_sw128_w4_mw32_mfma32_stqk,0.20114654541015625,R4_fallback,85.40971533450237,torch.bfloat16,64,100,1039,1000,316,d64_b32_h64kv8_q1000_k1039_ns316_tq8192_sw128_sc0_sinks1_bfloat16,128,0.635382356243277,8192,unified_attention_2d,0.1278049659729004,134.42254808504703,10
32,8680,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_w4_mw32_mfma32_stqk_s1_mask1_hlpv_skipqreg_mlim_fastkvdesc,0.5370472717285156,R4_s1mask_hlpv_combo,241.69526237462478,torch.bfloat16,64,100,1039,1000,316,d64_b32_h64kv8_q1000_k1039_ns316_tq8192_sw0_sc0_sinks1_bfloat16,0,0.8399238917681675,8192,unified_attention_2d,0.4510788345336914,287.7585275801829,10
32,249,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_sw128_w4_mw32_mfma32_stqk,0.20240652084350585,R4_fallback,84.87804203345264,torch.bfloat16,64,100,1040,1000,324,d64_b32_h64kv8_q1000_k1040_ns324_tq8192_sw128_sc0_sinks1_bfloat16,128,0.6405514698503034,8192,unified_attention_2d,0.12965179443359376,132.50776249610138,10
32,8715,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_w4_mw32_mfma32_stqk_s1_mask1_hlpv_skipqreg_mlim_fastkvdesc,0.5477135467529297,R4_s1mask_hlpv_combo,237.31126999974052,torch.bfloat16,64,100,1040,1000,324,d64_b32_h64kv8_q1000_k1040_ns324_tq8192_sw0_sc0_sinks1_bfloat16,0,0.8590670332362862,8192,unified_attention_2d,0.4705226516723633,276.24301808642224,10
32,250,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_sw128_w4_mw32_mfma32_stqk,0.20324644088745117,R4_fallback,84.52728180127615,torch.bfloat16,64,100,1041,1000,332,d64_b32_h64kv8_q1000_k1041_ns332_tq8192_sw128_sc0_sinks1_bfloat16,128,0.6430331944533988,8192,unified_attention_2d,0.1306942081451416,131.45088392073967,10
32,8750,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_w4_mw32_mfma32_stqk_s1_mask1_hlpv_skipqreg_mlim_fastkvdesc,0.5543700408935547,R4_s1mask_hlpv_combo,234.76029759153081,torch.bfloat16,64,100,1041,1000,332,d64_b32_h64kv8_q1000_k1041_ns332_tq8192_sw0_sc0_sinks1_bfloat16,0,0.8591249200583686,8192,unified_attention_2d,0.4762731170654297,273.255136838053,10
32,251,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_sw128_w4_mw32_mfma32_stqk,0.207139835357666,R4_fallback,82.93850941001143,torch.bfloat16,64,100,1042,1000,340,d64_b32_h64kv8_q1000_k1042_ns340_tq8192_sw128_sc0_sinks1_bfloat16,128,0.6398007825531513,8192,unified_attention_2d,0.13252822875976564,129.63177237614792,10
32,8785,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_w4_mw32_mfma32_stqk_s1_mask1_hlpv_skipqreg_mlim_fastkvdesc,0.5604741668701172,R4_s1mask_hlpv_combo,232.51209954552522,torch.bfloat16,64,100,1042,1000,340,d64_b32_h64kv8_q1000_k1042_ns340_tq8192_sw0_sc0_sinks1_bfloat16,0,0.8588770565432935,8192,unified_attention_2d,0.48137840270996096,270.716393893804,10
32,252,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_sw128_w4_mw32_mfma32_stqk,0.21157484054565429,R4_fallback,81.19996281076186,torch.bfloat16,64,100,1043,1000,347,d64_b32_h64kv8_q1000_k1043_ns347_tq8192_sw128_sc0_sinks1_bfloat16,128,1.2748637719780234,8192,unified_attention_2d,0.26972909927368166,63.693050658091515,10
32,8820,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_w4_mw32_mfma32_stqk_s1_mask1_hlpv_skipqreg_mlim_fastkvdesc,0.574242286682129,R4_s1mask_hlpv_combo,227.21570774223616,torch.bfloat16,64,100,1043,1000,347,d64_b32_h64kv8_q1000_k1043_ns347_tq8192_sw0_sc0_sinks1_bfloat16,0,0.8609754184050039,8192,unified_attention_2d,0.4944084930419922,263.9049883249438,10
32,253,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_sw128_w4_mw32_mfma32_stqk,0.2165018081665039,R4_fallback,79.3520817654676,torch.bfloat16,64,100,1044,1000,355,d64_b32_h64kv8_q1000_k1044_ns355_tq8192_sw128_sc0_sinks1_bfloat16,128,0.643702190040816,8192,unified_attention_2d,0.1393626880645752,123.2745250725899,10
32,8855,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_w4_mw32_mfma32_stqk_s1_mask1_hlpv_skipqreg_mlim_fastkvdesc,0.5851645660400391,R4_s1mask_hlpv_combo,223.26069299121036,torch.bfloat16,64,100,1044,1000,355,d64_b32_h64kv8_q1000_k1044_ns355_tq8192_sw0_sc0_sinks1_bfloat16,0,0.8569626156587551,8192,unified_attention_2d,0.5014641571044922,260.525592262374,10
32,254,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_sw128_w4_mw32_mfma32_stqk,0.20617229461669923,R4_fallback,83.32772944075528,torch.bfloat16,64,100,1045,1000,363,d64_b32_h64kv8_q1000_k1045_ns363_tq8192_sw128_sc0_sinks1_bfloat16,128,0.6593080944802867,8192,unified_attention_2d,0.13593106269836425,126.38663189239334,10
32,8890,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_w4_mw32_mfma32_stqk_s1_mask1_hlpv_skipqreg_mlim_fastkvdesc,0.6053291702270508,R4_s1mask_hlpv_combo,216.09221841223362,torch.bfloat16,64,100,1045,1000,363,d64_b32_h64kv8_q1000_k1045_ns363_tq8192_sw0_sc0_sinks1_bfloat16,0,0.8553124110453639,8192,unified_attention_2d,0.5177455520629883,252.64712124091062,10
32,255,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_sw128_w4_mw32_mfma32_stqk,0.1956808090209961,R4_fallback,87.79537078751876,torch.bfloat16,64,100,1046,1000,371,d64_b32_h64kv8_q1000_k1046_ns371_tq8192_sw128_sc0_sinks1_bfloat16,128,0.6681626249718547,8192,unified_attention_2d,0.13074660301208496,131.39820682310238,10
32,8925,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_w4_mw32_mfma32_stqk_s1_mask1_hlpv_skipqreg_mlim_fastkvdesc,0.6105068969726563,R4_s1mask_hlpv_combo,214.52830373162192,torch.bfloat16,64,100,1046,1000,371,d64_b32_h64kv8_q1000_k1046_ns371_tq8192_sw0_sc0_sinks1_bfloat16,0,0.8510729644305524,8192,unified_attention_2d,0.5195859146118164,252.06805138635966,10
32,256,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_sw128_w4_mw32_mfma32_stqk,0.19678716659545897,R4_fallback,87.3017762348149,torch.bfloat16,64,100,1047,1000,379,d64_b32_h64kv8_q1000_k1047_ns379_tq8192_sw128_sc0_sinks1_bfloat16,128,0.6684186244192408,8192,unified_attention_2d,0.13153620719909667,130.6094310443063,10
32,8960,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_w4_mw32_mfma32_stqk_s1_mask1_hlpv_skipqreg_mlim_fastkvdesc,0.6224223709106446,R4_s1mask_hlpv_combo,210.67847961850535,torch.bfloat16,64,100,1047,1000,379,d64_b32_h64kv8_q1000_k1047_ns379_tq8192_sw0_sc0_sinks1_bfloat16,0,0.8566603636126507,8192,unified_attention_2d,0.533204574584961,245.92999579208512,10
32,257,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_sw128_w4_mw32_mfma32_stqk,0.20089576721191407,R4_fallback,85.51633228726958,torch.bfloat16,64,100,1048,1000,387,d64_b32_h64kv8_q1000_k1048_ns387_tq8192_sw128_sc0_sinks1_bfloat16,128,0.6691442783462284,8192,unified_attention_2d,0.13442825317382812,127.7995419741477,10
32,8995,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_w4_mw32_mfma32_stqk_s1_mask1_hlpv_skipqreg_mlim_fastkvdesc,0.63267822265625,R4_s1mask_hlpv_combo,207.52333404612241,torch.bfloat16,64,100,1048,1000,387,d64_b32_h64kv8_q1000_k1048_ns387_tq8192_sw0_sc0_sinks1_bfloat16,0,1.0797355245133036,8192,unified_attention_2d,0.6831251525878906,192.1983016532356,10
32,258,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_sw128_w4_mw32_mfma32_stqk,0.20689268112182618,R4_fallback,83.03758784915088,torch.bfloat16,64,100,1049,1000,394,d64_b32_h64kv8_q1000_k1049_ns394_tq8192_sw128_sc0_sinks1_bfloat16,128,0.6718492025774547,8192,unified_attention_2d,0.13900068283081055,123.59557402254683,10
32,9030,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_w4_mw32_mfma32_stqk_s1_mask1_hlpv_skipqreg_mlim_fastkvdesc,0.7688971710205078,R4_s1mask_hlpv_combo,170.95463892205436,torch.bfloat16,64,100,1049,1000,394,d64_b32_h64kv8_q1000_k1049_ns394_tq8192_sw0_sc0_sinks1_bfloat16,0,0.727302963885316,8192,unified_attention_2d,0.55922119140625,235.05285611487093,10
32,259,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_sw128_w4_mw32_mfma32_stqk,0.20934776306152345,R4_fallback,82.06378197101229,torch.bfloat16,64,100,1050,1000,402,d64_b32_h64kv8_q1000_k1050_ns402_tq8192_sw128_sc0_sinks1_bfloat16,128,0.6734723190509493,8192,unified_attention_2d,0.14098992347717285,121.851751957164,10
32,9065,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_w4_mw32_mfma32_stqk_s1_mask1_hlpv_skipqreg_mlim_fastkvdesc,0.6552695465087891,R4_s1mask_hlpv_combo,200.84602098357206,torch.bfloat16,64,100,1050,1000,402,d64_b32_h64kv8_q1000_k1050_ns402_tq8192_sw0_sc0_sinks1_bfloat16,0,0.8615661605665738,8192,unified_attention_2d,0.5645580673217774,233.11735090836655,10
32,260,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_sw128_w4_mw32_mfma32_stqk,0.21007572174072264,R4_fallback,81.77941287857885,torch.bfloat16,64,100,1051,1000,410,d64_b32_h64kv8_q1000_k1051_ns410_tq8192_sw128_sc0_sinks1_bfloat16,128,0.6732331016709797,8192,unified_attention_2d,0.14142992973327637,121.47265586852535,10
32,9100,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_w4_mw32_mfma32_stqk_s1_mask1_hlpv_skipqreg_mlim_fastkvdesc,0.6599605560302735,R4_s1mask_hlpv_combo,199.64958161826254,torch.bfloat16,64,100,1051,1000,410,d64_b32_h64kv8_q1000_k1051_ns410_tq8192_sw0_sc0_sinks1_bfloat16,0,0.8633286841340149,8192,unified_attention_2d,0.5697628784179688,231.25558699410809,10
32,261,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_sw128_w4_mw32_mfma32_stqk,0.21509988784790038,R4_fallback,79.86926146678461,torch.bfloat16,64,100,1052,1000,418,d64_b32_h64kv8_q1000_k1052_ns418_tq8192_sw128_sc0_sinks1_bfloat16,128,0.6746631257886883,8192,unified_attention_2d,0.14511996269226074,118.38391400658901,10
32,9135,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_w4_mw32_mfma32_stqk_s1_mask1_hlpv_skipqreg_mlim_fastkvdesc,0.6761665344238281,R4_s1mask_hlpv_combo,195.09982169763995,torch.bfloat16,64,100,1052,1000,418,d64_b32_h64kv8_q1000_k1052_ns418_tq8192_sw0_sc0_sinks1_bfloat16,0,0.8634657805509638,8192,unified_attention_2d,0.5838466644287109,225.94968566461296,10
32,262,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_sw128_w4_mw32_mfma32_stqk,0.21881967544555664,R4_fallback,78.51153763489806,torch.bfloat16,64,100,1053,1000,425,d64_b32_h64kv8_q1000_k1053_ns425_tq8192_sw128_sc0_sinks1_bfloat16,128,0.6724038006518746,8192,unified_attention_2d,0.14713518142700197,116.76248343448323,10
32,9170,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_w4_mw32_mfma32_stqk_s1_mask1_hlpv_skipqreg_mlim_fastkvdesc,0.6875592041015625,R4_s1mask_hlpv_combo,192.093972365019,torch.bfloat16,64,100,1053,1000,425,d64_b32_h64kv8_q1000_k1053_ns425_tq8192_sw0_sc0_sinks1_bfloat16,0,0.863453697613043,8192,unified_attention_2d,0.593675537109375,222.47165412117553,10
32,263,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_sw128_w4_mw32_mfma32_stqk,0.22101119995117188,R4_fallback,77.73302523942478,torch.bfloat16,64,100,1054,1000,433,d64_b32_h64kv8_q1000_k1054_ns433_tq8192_sw128_sc0_sinks1_bfloat16,128,0.6748038292096417,8192,unified_attention_2d,0.14913920402526856,115.19351532202911,10
32,9205,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_w4_mw32_mfma32_stqk_s1_mask1_hlpv_skipqreg_mlim_fastkvdesc,0.6966374969482422,R4_s1mask_hlpv_combo,189.80750164503996,torch.bfloat16,64,100,1054,1000,433,d64_b32_h64kv8_q1000_k1054_ns433_tq8192_sw0_sc0_sinks1_bfloat16,0,0.859973264606038,8192,unified_attention_2d,0.5990896224975586,220.7132587220518,10
32,264,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_sw128_w4_mw32_mfma32_stqk,0.22467382431030272,R4_fallback,76.4658243421915,torch.bfloat16,64,100,1055,1000,441,d64_b32_h64kv8_q1000_k1055_ns441_tq8192_sw128_sc0_sinks1_bfloat16,128,0.6743394961652903,8192,unified_attention_2d,0.15150643348693849,113.39366117070594,10
32,9240,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_w4_mw32_mfma32_stqk_s1_mask1_hlpv_skipqreg_mlim_fastkvdesc,0.7136843109130859,R4_s1mask_hlpv_combo,185.49329425306925,torch.bfloat16,64,100,1055,1000,441,d64_b32_h64kv8_q1000_k1055_ns441_tq8192_sw0_sc0_sinks1_bfloat16,0,0.8631230662181221,8192,unified_attention_2d,0.6159973907470703,214.9094393524095,10
32,265,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_sw128_w4_mw32_mfma32_stqk,0.22818883895874023,R4_fallback,75.28794687064587,torch.bfloat16,64,100,1056,1000,449,d64_b32_h64kv8_q1000_k1056_ns449_tq8192_sw128_sc0_sinks1_bfloat16,128,0.672695712777696,8192,unified_attention_2d,0.15350165367126464,111.91976615960102,10
32,9275,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_w4_mw32_mfma32_stqk_s1_mask1_hlpv_skipqreg_mlim_fastkvdesc,0.7228018188476563,R4_s1mask_hlpv_combo,183.37015966465808,torch.bfloat16,64,100,1056,1000,449,d64_b32_h64kv8_q1000_k1056_ns449_tq8192_sw0_sc0_sinks1_bfloat16,0,0.8601675253760116,8192,unified_attention_2d,0.6217306518554687,213.17958915561255,10
32,266,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_sw128_w4_mw32_mfma32_stqk,0.23045072555541993,R4_fallback,74.54899151475442,torch.bfloat16,64,100,1057,1000,457,d64_b32_h64kv8_q1000_k1057_ns457_tq8192_sw128_sc0_sinks1_bfloat16,128,0.6772140631032866,8192,unified_attention_2d,0.15606447219848632,110.08187156235184,10
32,9310,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_w4_mw32_mfma32_stqk_s1_mask1_hlpv_skipqreg_mlim_fastkvdesc,0.7326070404052735,R4_s1mask_hlpv_combo,181.1177436550402,torch.bfloat16,64,100,1057,1000,457,d64_b32_h64kv8_q1000_k1057_ns457_tq8192_sw0_sc0_sinks1_bfloat16,0,0.860029917436498,8192,unified_attention_2d,0.6300639724731445,210.59470139701668,10
32,267,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_sw128_w4_mw32_mfma32_stqk,0.23264583587646484,R4_fallback,73.84559074215507,torch.bfloat16,64,100,1058,1000,464,d64_b32_h64kv8_q1000_k1058_ns464_tq8192_sw128_sc0_sinks1_bfloat16,128,0.6797908101617549,8192,unified_attention_2d,0.1581505012512207,108.62987501196677,10
32,9345,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_w4_mw32_mfma32_stqk_s1_mask1_hlpv_skipqreg_mlim_fastkvdesc,0.7391051483154297,R4_s1mask_hlpv_combo,179.73071820534471,torch.bfloat16,64,100,1058,1000,464,d64_b32_h64kv8_q1000_k1058_ns464_tq8192_sw0_sc0_sinks1_bfloat16,0,0.8631779659748509,8192,unified_attention_2d,0.6379792785644531,208.21977076576724,10
32,268,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_sw128_w4_mw32_mfma32_stqk,0.2368692398071289,R4_fallback,72.52891594530692,torch.bfloat16,64,100,1059,1000,472,d64_b32_h64kv8_q1000_k1059_ns472_tq8192_sw128_sc0_sinks1_bfloat16,128,0.6778985358453374,8192,unified_attention_2d,0.1605733108520508,106.9908136840325,10
